Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastViewedDate,LastReferencedDate,Balance_Amount__c,Balance_Tax__c,Due_Amount__c,Due_Date__c,Due_Type__c,Loan_Id_Ext__c,Loan_Number__c,Paid_Amount__c,Paid__c,Tax_Paid__c,Waived_Amount__c
"a0AFf0000005O3JMAU","005Ff000001F2fFIAS","false","a0AFf0000005O3J","2023-05-18T11:24:30.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","2023-05-18T11:31:54.000Z","2023-05-18T11:31:54.000Z","0.00","0.00","4001.00","2014-12-26","Bounce Charges","HOU/DEL/0223/00578","a00Ff000003QPKTIA4","4001.00","true","495.00","0.00"
"a0AFf0000005O3KMAU","005Ff000001F2fFIAS","false","a0AFf0000005O3K","2023-05-18T11:24:30.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","","","0.00","0.00","500.00","2013-12-13","Bounce Charges","HOU/DEL/0223/00587","a00Ff000003QPKcIAO","500.00","true","62.00","0.00"
"a0AFf0000005O3LMAU","005Ff000001F2fFIAS","false","a0AFf0000005O3L","2023-05-18T11:24:30.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","","","0.00","0.00","500.00","2014-11-14","Bounce Charges","HOU/DEL/0223/00598","a00Ff000003QPKnIAO","500.00","true","70.00","0.00"
"a0AFf0000005O3MMAU","005Ff000001F2fFIAS","false","a0AFf0000005O3M","2023-05-18T11:24:30.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","","","0.00","0.00","500.00","2014-03-13","Bounce Charges","HOU/DEL/0223/00582","a00Ff000003QPKXIA4","499.00","true","73.00","1.00"
"a0AFf0000005O3NMAU","005Ff000001F2fFIAS","false","a0AFf0000005O3N","2023-05-18T11:24:30.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","","","0.00","0.00","1501.00","2013-11-30","Bounce Charges","HOU/DEL/0223/00585","a00Ff000003QPKaIAO","0.00","true","0.00","1501.00"
"a0AFf0000005O3OMAU","005Ff000001F2fFIAS","false","a0AFf0000005O3O","2023-05-18T11:24:30.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","","","0.00","0.00","2729.95","2014-12-31","Overdue Charges","HOU/DEL/0223/00586","a00Ff000003QPKbIAO","2729.95","true","0.00","0.00"
"a0AFf0000005O3PMAU","005Ff000001F2fFIAS","false","a0AFf0000005O3P","2023-05-18T11:24:30.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","","","0.00","0.00","800.00","2014-07-09","Bounce Charges","HOU/DEL/0223/00676","a00Ff000003QWFXIA4","800.00","true","102.00","0.00"
"a0AFf0000005O3QMAU","005Ff000001F2fFIAS","false","a0AFf0000005O3Q","2023-05-18T11:24:30.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","","","0.00","0.00","800.00","2014-07-09","Bounce Charges","HOU/DEL/0223/00675","a00Ff000003QWFWIA4","800.00","true","105.00","0.00"
"a0AFf0000005O3RMAU","005Ff000001F2fFIAS","false","a0AFf0000005O3R","2023-05-18T11:24:30.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","","","0.00","0.00","500.00","2013-03-22","Bounce Charges","HOU/DEL/0223/00678","a00Ff000003QWFZIA4","500.00","true","89.98","0.00"
"a0AFf0000005O3SMAU","005Ff000001F2fFIAS","false","a0AFf0000005O3S","2023-05-18T11:24:30.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","","","0.00","0.00","1501.00","2014-06-25","Bounce Charges","HOU/DEL/0223/00690","a00Ff000003QWFlIAO","1501.00","true","203.44","0.00"
"a0AFf0000005O3TMAU","005Ff000001F2fFIAS","false","a0AFf0000005O3T","2023-05-18T11:24:30.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","","","0.00","0.00","500.00","2013-03-23","Bounce Charges","HOU/DEL/0223/00689","a00Ff000003QWFkIAO","500.00","true","76.00","0.00"
"a0AFf0000005O3UMAU","005Ff000001F2fFIAS","false","a0AFf0000005O3U","2023-05-18T11:24:30.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","","","0.00","0.00","100.80","2014-12-31","Overdue Charges","HOU/DEL/0223/00693","a00Ff000003QWFoIAO","100.80","true","0.00","0.00"
"a0AFf0000005O3VMAU","005Ff000001F2fFIAS","false","a0AFf0000005O3V","2023-05-18T11:24:30.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","","","0.00","0.00","500.00","2014-11-14","Bounce Charges","HOU/DEL/0223/00134","a00Ff000003QOtDIAW","500.00","true","73.00","0.00"
"a0AFf0000005O3WMAU","005Ff000001F2fFIAS","false","a0AFf0000005O3W","2023-05-18T11:24:30.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","","","0.00","0.00","1501.00","2014-12-30","Bounce Charges","HOU/DEL/0223/00180","a00Ff000003QOtxIAG","1501.00","true","218.00","0.00"
"a0AFf0000005O3XMAU","005Ff000001F2fFIAS","false","a0AFf0000005O3X","2023-05-18T11:24:30.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","","","0.00","0.00","500.00","2014-11-14","Bounce Charges","HOU/DEL/0223/00133","a00Ff000003QOtCIAW","500.00","true","73.00","0.00"
"a0AFf0000005O3YMAU","005Ff000001F2fFIAS","false","a0AFf0000005O3Y","2023-05-18T11:24:30.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","","","0.00","0.00","500.00","2014-09-12","Bounce Charges","HOU/DEL/0223/00053","a00Ff000003QSOpIAO","500.00","true","62.00","0.00"
"a0AFf0000005O3ZMAU","005Ff000001F2fFIAS","false","a0AFf0000005O3Z","2023-05-18T11:24:30.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","005Ff000001F2fFIAS","2023-05-18T11:31:50.000Z","","","0.00","0.00","5002.00","2014-12-26","Bounce Charges","HOU/DEL/0223/00588","a00Ff000003QPKdIAO","5002.00","true","619.00","0.00"
"a0AFf0000005O4vMAE","005Ff000001F2fFIAS","false","a0AFf0000005O4v","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","3501.00","2014-03-19","Bounce Charges","HOU/DEL/0223/00682","a00Ff000003QWFdIAO","3501.00","true","632.00","0.00"
"a0AFf0000005O4wMAE","005Ff000001F2fFIAS","false","a0AFf0000005O4w","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","1000.00","180.00","1000.00","2014-03-13","Bounce Charges","HOU/DEL/0223/00686","a00Ff000003QWFhIAO","0.00","false","0.00","0.00"
"a0AFf0000005O4xMAE","005Ff000001F2fFIAS","false","a0AFf0000005O4x","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","1000.00","2014-01-31","Bounce Charges","HOU/DEL/0223/00125","a00Ff000003QOt4IAG","1000.00","true","124.00","0.00"
"a0AFf0000005O4yMAE","005Ff000001F2fFIAS","false","a0AFf0000005O4y","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","1000.00","2014-09-22","Bounce Charges","HOU/DEL/0223/00595","a00Ff000003QPKkIAO","1000.00","true","124.00","0.00"
"a0AFf0000005O4zMAE","005Ff000001F2fFIAS","false","a0AFf0000005O4z","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","6002.00","2014-12-26","Bounce Charges","HOU/DEL/0223/00581","a00Ff000003QPKWIA4","0.00","true","0.00","6002.00"
"a0AFf0000005O50MAE","005Ff000001F2fFIAS","false","a0AFf0000005O50","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","500.00","2012-09-27","Bounce Charges","HOU/DEL/0223/00169","a00Ff000003QOtmIAG","500.00","true","90.00","0.00"
"a0AFf0000005O51MAE","005Ff000001F2fFIAS","false","a0AFf0000005O51","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","1501.00","2014-12-20","Bounce Charges","HOU/DEL/0223/00155","a00Ff000003QOtYIAW","1501.00","true","186.00","0.00"
"a0AFf0000005O52MAE","005Ff000001F2fFIAS","false","a0AFf0000005O52","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","1501.00","2014-10-15","Bounce Charges","HOU/DEL/0223/00145","a00Ff000003QOtOIAW","1501.00","true","186.00","0.00"
"a0AFf0000005O53MAE","005Ff000001F2fFIAS","false","a0AFf0000005O53","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","6002.00","2014-11-20","Bounce Charges","HOU/DEL/0223/00160","a00Ff000003QOtdIAG","6002.00","true","742.00","0.00"
"a0AFf0000005O54MAE","005Ff000001F2fFIAS","false","a0AFf0000005O54","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","1000.00","2014-12-15","Bounce Charges","HOU/DEL/0223/00179","a00Ff000003QOtwIAG","1000.00","true","145.00","0.00"
"a0AFf0000005O55MAE","005Ff000001F2fFIAS","false","a0AFf0000005O55","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","5378.70","2014-12-31","Overdue Charges","HOU/DEL/0223/00578","a00Ff000003QPKTIA4","5378.70","true","0.00","0.00"
"a0AFf0000005O56MAE","005Ff000001F2fFIAS","false","a0AFf0000005O56","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","81.62","2014-12-31","Overdue Charges","HOU/DEL/0223/00595","a00Ff000003QPKkIAO","81.62","true","0.00","0.00"
"a0AFf0000005O57MAE","005Ff000001F2fFIAS","false","a0AFf0000005O57","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","5.20","2014-12-31","Overdue Charges","HOU/DEL/0223/00136","a00Ff000003QOtFIAW","5.20","true","0.00","0.00"
"a0AFf0000005O58MAE","005Ff000001F2fFIAS","false","a0AFf0000005O58","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","14.40","2014-12-31","Overdue Charges","HOU/DEL/0223/00690","a00Ff000003QWFlIAO","14.40","true","0.00","0.00"
"a0AFf0000005O59MAE","005Ff000001F2fFIAS","false","a0AFf0000005O59","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","8.84","2014-12-31","Overdue Charges","HOU/DEL/0223/00140","a00Ff000003QOtJIAW","8.84","true","0.00","0.00"
"a0AFf0000005O5AMAU","005Ff000001F2fFIAS","false","a0AFf0000005O5A","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","3.75","2014-09-30","Overdue Charges","HOU/DEL/0223/00693","a00Ff000003QWFoIAO","3.75","true","0.00","0.00"
"a0AFf0000005O5BMAU","005Ff000001F2fFIAS","false","a0AFf0000005O5B","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","55.95","2014-10-31","Overdue Charges","HOU/DEL/0223/00693","a00Ff000003QWFoIAO","55.95","true","0.00","0.00"
"a0AFf0000005O5CMAU","005Ff000001F2fFIAS","false","a0AFf0000005O5C","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","100.80","2014-11-29","Overdue Charges","HOU/DEL/0223/00693","a00Ff000003QWFoIAO","100.80","true","0.00","0.00"
"a0AFf0000005O5DMAU","005Ff000001F2fFIAS","false","a0AFf0000005O5D","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","7.56","2014-10-31","Overdue Charges","HOU/DEL/0223/00676","a00Ff000003QWFXIA4","7.56","true","0.00","0.00"
"a0AFf0000005O5EMAU","005Ff000001F2fFIAS","false","a0AFf0000005O5E","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","272.58","2014-11-29","Overdue Charges","HOU/DEL/0223/00676","a00Ff000003QWFXIA4","272.58","true","0.00","0.00"
"a0AFf0000005O5FMAU","005Ff000001F2fFIAS","false","a0AFf0000005O5F","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","272.58","2014-12-31","Overdue Charges","HOU/DEL/0223/00676","a00Ff000003QWFXIA4","272.58","true","0.00","0.00"
"a0AFf0000005O5GMAU","005Ff000001F2fFIAS","false","a0AFf0000005O5G","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","43.26","2014-10-31","Overdue Charges","HOU/DEL/0223/00682","a00Ff000003QWFdIAO","43.26","true","8.00","0.00"
"a0AFf0000005O5HMAU","005Ff000001F2fFIAS","false","a0AFf0000005O5H","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","137.62","2014-11-29","Overdue Charges","HOU/DEL/0223/00682","a00Ff000003QWFdIAO","137.62","true","26.00","0.00"
"a0AFf0000005O5IMAU","005Ff000001F2fFIAS","false","a0AFf0000005O5I","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","229.13","2014-12-31","Overdue Charges","HOU/DEL/0223/00682","a00Ff000003QWFdIAO","229.13","true","42.00","0.00"
"a0AFf0000005O5JMAU","005Ff000001F2fFIAS","false","a0AFf0000005O5J","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","29.60","2014-11-29","Overdue Charges","HOU/DEL/0223/00681","a00Ff000003QWFcIAO","29.60","true","0.00","0.00"
"a0AFf0000005O5KMAU","005Ff000001F2fFIAS","false","a0AFf0000005O5K","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","127.62","2014-12-31","Overdue Charges","HOU/DEL/0223/00681","a00Ff000003QWFcIAO","127.62","true","0.00","0.00"
"a0AFf0000005O5LMAU","005Ff000001F2fFIAS","false","a0AFf0000005O5L","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","22360.50","2014-12-31","Overdue Charges","HOU/DEL/0223/00180","a00Ff000003QOtxIAG","22360.50","true","0.00","0.00"
"a0AFf0000005O5MMAU","005Ff000001F2fFIAS","false","a0AFf0000005O5M","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","369.80","2014-11-29","Overdue Charges","HOU/DEL/0223/00588","a00Ff000003QPKdIAO","369.80","true","0.00","0.00"
"a0AFf0000005O5NMAU","005Ff000001F2fFIAS","false","a0AFf0000005O5N","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","6875.14","2014-12-31","Overdue Charges","HOU/DEL/0223/00588","a00Ff000003QPKdIAO","6875.14","true","0.00","0.00"
"a0AFf0000005O5OMAU","005Ff000001F2fFIAS","false","a0AFf0000005O5O","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","13.86","2014-10-31","Overdue Charges","HOU/DEL/0223/00675","a00Ff000003QWFWIA4","13.86","true","0.00","0.00"
"a0AFf0000005O5PMAU","005Ff000001F2fFIAS","false","a0AFf0000005O5P","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","421.26","2014-11-29","Overdue Charges","HOU/DEL/0223/00675","a00Ff000003QWFWIA4","421.26","true","0.00","0.00"
"a0AFf0000005O5QMAU","005Ff000001F2fFIAS","false","a0AFf0000005O5Q","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","425.88","2014-12-31","Overdue Charges","HOU/DEL/0223/00675","a00Ff000003QWFWIA4","425.88","true","0.00","0.00"
"a0AFf0000005O5RMAU","005Ff000001F2fFIAS","false","a0AFf0000005O5R","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","34.30","2014-12-31","Overdue Charges","HOU/DEL/0223/00672","a00Ff000003QWFTIA4","34.30","true","0.00","0.00"
"a0AFf0000005O5SMAU","005Ff000001F2fFIAS","false","a0AFf0000005O5S","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","11880.50","2014-12-31","Overdue Charges","HOU/DEL/0223/00161","a00Ff000003QOteIAG","11880.50","true","2140.00","0.00"
"a0AFf0000005O5TMAU","005Ff000001F2fFIAS","false","a0AFf0000005O5T","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","14213.68","2014-04-30","Overdue Charges","HOU/DEL/0223/00581","a00Ff000003QPKWIA4","0.00","true","0.00","14213.68"
"a0AFf0000005O5UMAU","005Ff000001F2fFIAS","false","a0AFf0000005O5U","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","55199.42","2014-05-31","Overdue Charges","HOU/DEL/0223/00581","a00Ff000003QPKWIA4","0.00","true","0.00","55199.42"
"a0AFf0000005O5VMAU","005Ff000001F2fFIAS","false","a0AFf0000005O5V","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","55844.37","2014-06-30","Overdue Charges","HOU/DEL/0223/00581","a00Ff000003QPKWIA4","0.00","true","0.00","55844.37"
"a0AFf0000005O5WMAU","005Ff000001F2fFIAS","false","a0AFf0000005O5W","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","55844.37","2014-07-31","Overdue Charges","HOU/DEL/0223/00581","a00Ff000003QPKWIA4","0.00","true","0.00","55844.37"
"a0AFf0000005O5XMAU","005Ff000001F2fFIAS","false","a0AFf0000005O5X","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","55844.37","2014-08-30","Overdue Charges","HOU/DEL/0223/00581","a00Ff000003QPKWIA4","0.00","true","0.00","55844.37"
"a0AFf0000005O5YMAU","005Ff000001F2fFIAS","false","a0AFf0000005O5Y","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","55844.37","2014-09-30","Overdue Charges","HOU/DEL/0223/00581","a00Ff000003QPKWIA4","0.00","true","0.00","55844.37"
"a0AFf0000005O5ZMAU","005Ff000001F2fFIAS","false","a0AFf0000005O5Z","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","55844.37","2014-10-31","Overdue Charges","HOU/DEL/0223/00581","a00Ff000003QPKWIA4","0.00","true","0.00","55844.37"
"a0AFf0000005O5aMAE","005Ff000001F2fFIAS","false","a0AFf0000005O5a","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","55844.37","2014-11-29","Overdue Charges","HOU/DEL/0223/00581","a00Ff000003QPKWIA4","0.00","true","0.00","55844.37"
"a0AFf0000005O5bMAE","005Ff000001F2fFIAS","false","a0AFf0000005O5b","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","55844.37","2014-12-31","Overdue Charges","HOU/DEL/0223/00581","a00Ff000003QPKWIA4","0.00","true","0.00","55844.37"
"a0AFf0000005O5cMAE","005Ff000001F2fFIAS","false","a0AFf0000005O5c","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","16.40","2014-12-31","Overdue Charges","HOU/DEL/0223/00678","a00Ff000003QWFZIA4","16.40","true","0.00","0.00"
"a0AFf0000005O5dMAE","005Ff000001F2fFIAS","false","a0AFf0000005O5d","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","46.80","2014-11-29","Overdue Charges","HOU/DEL/0223/00053","a00Ff000003QSOpIAO","46.80","true","0.00","0.00"
"a0AFf0000005O5eMAE","005Ff000001F2fFIAS","false","a0AFf0000005O5e","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","1839.54","2014-12-31","Overdue Charges","HOU/DEL/0223/00053","a00Ff000003QSOpIAO","1839.54","true","0.00","0.00"
"a0AFf0000005O5fMAE","005Ff000001F2fFIAS","false","a0AFf0000005O5f","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","2593.30","2014-12-31","Overdue Charges","HOU/DEL/0223/00165","a00Ff000003QOtiIAG","0.00","true","0.00","2593.30"
"a0AFf0000005O5gMAE","005Ff000001F2fFIAS","false","a0AFf0000005O5g","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","500.00","2015-01-20","Bounce Charges","HOU/DEL/0223/00148","a00Ff000003QOtRIAW","500.00","true","62.00","0.00"
"a0AFf0000005O5hMAE","005Ff000001F2fFIAS","false","a0AFf0000005O5h","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","11.10","2015-01-20","Overdue Charges","HOU/DEL/0223/00697","a00Ff000003QWFsIAO","0.00","true","0.00","11.10"
"a0AFf0000005O5iMAE","005Ff000001F2fFIAS","false","a0AFf0000005O5i","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","500.00","2015-01-16","Bounce Charges","HOU/DEL/0223/00152","a00Ff000003QOtVIAW","500.00","true","76.00","0.00"
"a0AFf0000005O5jMAE","005Ff000001F2fFIAS","false","a0AFf0000005O5j","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","500.00","2015-01-17","Bounce Charges","HOU/DEL/0223/00578","a00Ff000003QPKTIA4","500.00","true","62.00","0.00"
"a0AFf0000005O5kMAE","005Ff000001F2fFIAS","false","a0AFf0000005O5k","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","500.00","2015-01-17","Bounce Charges","HOU/DEL/0223/00581","a00Ff000003QPKWIA4","0.00","true","0.00","500.00"
"a0AFf0000005O5lMAE","005Ff000001F2fFIAS","false","a0AFf0000005O5l","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:23.000Z","","","0.00","0.00","500.00","2015-01-17","Bounce Charges","HOU/DEL/0223/00588","a00Ff000003QPKdIAO","500.00","true","62.00","0.00"
